product_code;price_gross;vat;currency;stock;name
b38f34df-08ac-ba08-7466-d273a2495d1f;1418.04;20;EUR;1;London City DEA 100 Super Amplifier MK IV – vintage head | 100W | lata 70
af657931-7a49-2372-8bbc-d04bbc113404;1560.6;20;EUR;1;Marshall JCM 2000 TSL100 + Marshall 412 JCM 2000 1960A
7f7a804c-4587-ae09-5b12-2ab555894b12;709.56;20;EUR;1;Marshall JCM 800 Lead Series 4x12  Celestion G12T75 UK
1a0a07f7-e2e2-0708-5587-e907b5b87635;1702.08;20;EUR;1;Marshall JCM 900 50W Hi Gain Dual Reverb + Marshall 1960A Lead 4x12 (G12T-75)
fb849cb7-e644-dbb0-31a0-418daed86705;709.56;20;EUR;1;Marshall JCM 900 Lead 1960 – kolumna gitarowa 4x12
ad920968-0a58-d7bf-1a9e-5799aeb9e462;709.56;20;EUR;1;Bogner Alchemist Head 40W
bd79b283-2250-7a7a-23c7-f56801e31e4f;851.04;20;EUR;1;Marshall 1960A Lead UK – 1980's | Celestion G12T-75
bb819ccf-3b2b-dae8-e189-3b30465e7451;851.04;20;EUR;1;Marshall 1960AX Vintage – UK – 4×12 Greenback
968df879-252b-658f-203a-618d34f43376;1702.08;20;EUR;1;Marshall 30th Anniversary 1962–1992 – Model 6100  Combo 1x12 + 1x12 cabinet
696b45e3-fa86-6b47-0804-7c2853d90b2c;1135.08;20;EUR;1;Marshall JCM 900 Model 4501 Combo + Marshall 1912 1x12 Cabinet
30d0a871-aeaf-ea09-1cdf-f72b97f3f0cf;624.24;20;EUR;1;ENGL Gigmaster 15 – lampowe combo 1×10 +1×10
a23da7fd-0e8d-5951-9c6b-14b1873ad346;510.84;20;EUR;1;ENGL Squeeze 30
ca366d33-1dd2-bd5a-d12a-64cb083c9d2f;793.8;20;EUR;1;Laney VC50 – lampowe combo 2×12 + kolumna 2×12 UK
f9bc4b1b-7069-f29f-04e6-53066cfab4f0;1560.6;20;EUR;1;ENGL Straight Head + ENGL E212 Vintage Cabinet – Germany
110c70ee-72ae-06fe-00a1-a56d275e84e8;108.0;20;EUR;1;Arion SCO-1 Compressor – Made in Japan – vintage MIJ
c112a828-1d07-79e9-dd5a-b9bb75e8e4c3;141.48;20;EUR;1;DigiTech Bad Monkey – Tube Overdrive
44914a5f-fcec-b8a9-2aff-9d55c43ace8d;113.4;20;EUR;1;Boss PSM-5 Power Supply & Master Switch – Made in Japan
4fced99a-845f-ea38-e78b-632afc597330;282.96;20;EUR;1;Electro-Harmonix Small Stone Phase Shifter V2 (ok. 1978–1979)
e869a7d4-f76e-762d-c6cf-ee18912b9389;141.48;20;EUR;1;Ibanez CSL Stereo Chorus – Made in Japan (vintage)
2dddd9f5-751b-21ac-6106-ecbe7a646a05;141.48;20;EUR;1;Ibanez BE10 Graphic Bass EQ – Made in Japan – lata 80.
1bbb0cac-1763-b973-a750-1dc9cfe38ec4;141.48;20;EUR;1;Tokai Compressor – Made in Japan | Vintage Analog Compressor | MIJ
652f7354-fc5d-3482-84f7-2a5c219e838e;68.04;20;EUR;1;Ibanez Soundtank Classic Metal CMS
c329c57b-5297-a88b-75f6-8344b32d5f7b;368.28;20;EUR;1;Ibanez SS10 Session Man – Made in Japan
fd830b6f-8fbd-c2fe-2eeb-9ced04d05f83;113.4;20;EUR;1;Tokai Distortion TDS-1
bbd895ca-e61c-e13f-4d69-0337172645f4;453.6;20;EUR;1;Ibanez FL-303 Flanger – Made in Japan – Vintage Analog Flanger
f9ba3f05-e5fe-7504-88f7-02d617038937;85.32;20;EUR;1;Boss Power Stack ST-2 – Overdrive / Distortion
f7d823e2-67bc-ed81-29bb-85ac6c59d954;99.36;20;EUR;1;Ibanez LS10 Dual Loop Selector
d4b8df84-27f9-68f4-70a8-e9d2e0080787;113.4;20;EUR;1;Ibanez DSC10 Digital Chorus
a19c27ee-9a9f-1c24-a8d6-c775b1f3e224;127.44;20;EUR;1;Tokai TDL-1 Delay – Japan
8dd5969a-20f8-b237-411b-8223d8d3a2c3;99.36;20;EUR;1;Boss Metal Zone MT-2
682d6c48-e5da-3275-6f6c-c7c0cf223013;113.4;20;EUR;1;Arion SPE-1 Parametric EQ
794c7d7f-f0be-c203-7f01-5c6627ab13fc;99.36;20;EUR;1;BOSS MD-2 Mega Distortion
caa192ad-7147-4995-4cf3-00460bca1db2;141.48;20;EUR;1;Boss RC-2 Loop Station
1db59394-f380-94df-2879-45cf5ef9cb9c;907.2;20;EUR;1;Ibanez LE420TR – Lonestar Series – MIJ – Transparent Red –1985
33927770-1c03-d7ba-d70f-68f4a9a87230;851.04;20;EUR;1;Hondo HLP-2N Les Paul Cusotm – Korea
78701871-56e4-5a62-5dc1-4516124de4ff;1049.76;20;EUR;1;Fernandes APG-100 – Made in Japan 90's
bfc5a077-3d5c-a7e0-4811-42658d63fea2;1418.04;20;EUR;1;Peavey T-15 – USA  – oryginalny case
1b6bcab4-68c2-a5c0-900b-0fc8db716012;992.52;20;EUR;1;Fender Lead I – 1981 – USA – Babicz / Sperzel / Seymour Duncan
522f9add-388b-ad7e-ca01-4c414f293cd0;907.2;20;EUR;1;Ibanez LE520 Lonestar Series – 1986 – Made in Japan
6b651c3f-6012-37d1-c43d-bf6a5c7bbd3b;822.96;20;EUR;1;Aria Pro II TA-40 – archtop – 1980 –Korea
3d9f73a8-d802-65d4-2dd6-5c35e4ca71a1;1418.04;20;EUR;1;Ibanez ST80 Studio Series 1981 Made in Japan FujiGen – Brazilian Red
2f473864-32df-7401-376a-6941d69a66c2;1276.56;20;EUR;1;Gibson Les Paul Robot – 1st Generation – USA 2006 – Ebony
b597d9d5-2a40-36e7-1a49-fa70a3925f6c;1560.6;20;EUR;1;Gibson Les Paul Studio Lite M-III 1993 Trans Blue
62011e66-a60b-21f6-5d32-459a590439d0;2269.08;20;EUR;1;Ibanez PGM900 Paul Gilbert 1997 MiJ
07276041-ff0e-f3c1-5544-ce0f1a3817b1;1702.08;20;EUR;1;Fender Stratocaster XII – 12-string 50th Anniversary  MIJ (1996)
dd679419-c81f-ccbb-6409-2cef0ac213f1;3370.68;20;EUR;1;Fender Custom Shop Stratocaster Relic – 2007 – Hardtail, Noiseless USA
46e3126b-b915-1a06-7067-f708d9206b51;1702.08;20;EUR;1;Ibanez FGM100-BK Frank Gambale Signature
aa77320f-2ee6-7bd9-21b3-ecda94665610;4511.16;20;EUR;1;Gibson Les Paul Custom Recording1971
408417e3-65ec-8f53-943a-455baea76f95;2837.16;20;EUR;1;Gibson XLP Custom • 1985 • Vintage White • Custom Shop Edition
c60ba807-4f17-5129-8f82-1b87222060b1;2269.08;20;EUR;1;Fender Elite Stratocaster 1983 – Vintage White – Kahler – USA
fd3c863e-66b2-ca25-21d0-a9e49e4e6131;2127.6;20;EUR;1;Fender Strat Plus Deluxe 1988 Gun Metal Blue
8d1c1d6a-43be-08ea-74a4-c8b4de4bba4f;2269.08;20;EUR;1;Ibanez PGM100 1990 Japan FujiGen – Paul Gilbert Signature
17013cdc-5695-4c8e-2480-9441e75608ed;7093.44;20;EUR;1;Ibanez JEM777-SK Shocking Pink 1987 - Steve Vai Signature
57024c09-cca2-0588-11c1-1d4b00e82bed;1560.6;20;EUR;1;Squier JV Stratocaster SST-30 (1983) – FujiGen - Torino Red
9a09d33f-cb41-4a83-5e34-477cf3100d99;1843.56;20;EUR;1;Fender American Standard Telecaster – Lipstick Red Metallic (1995)
30bee4ac-4985-6902-8678-12bb600cda27;1986.12;20;EUR;1;Fender American Standard Telecaster – 1988 • Brown Sunburst • USA
749bb120-09ca-d638-5f0f-5421e8dc9cc9;1702.08;20;EUR;1;Fender Limited Edition FSR Classic '69 Telecaster MIJ – Pink Paisley
17c430da-7be5-4a4e-115c-c22981053105;1105.92;20;EUR;1;ESP Edwards E-SE-93R/LT 3-Tone Sunburst
78217b17-3f92-2c44-fc35-46b39594b1f1;1049.76;20;EUR;1;Edwards E-FR-135B/BA Snow White
e6ee24c4-33f7-31d0-8537-9468d5abbc6b;1135.08;20;EUR;1;Edwards E-SG-90LT2 Cherry
25421ace-c37a-aa0a-c660-443eb99b32c2;1843.56;20;EUR;1;Edwards E-MV-125FR Custom Color Order
619f382b-8797-d921-8bfd-16d78a7740d1;2837.16;20;EUR;1;ESP E-II Stream G Black
05f270c9-897f-195d-6fc4-99407c6a8b54;1135.08;20;EUR;1;ESP Edwards E-LP-125SD Bigsby
90c8edca-3c60-0627-c1bc-f39dc8dfd252;1418.04;20;EUR;1;Epiphone LPS-80 Made in Japan
