listing_id,title,make,model,year,finish,condition,condition_slug,price_usd,listing_currency,inventory,category,description,main_image,all_images,url
98771406,Alosa - all solid archtop 1955 - neck reset - partial refret,Alosa,archtop,1955,,Very Good,very-good,1179.63,EUR,1,Acoustic Guitars / Archtop,"This is a great playing and sounding archtop made by Alois Sander - Alosa in 1955.

There is a handwritten date under the peghead - I read it as ""28.10.55""

All original besides the pickguard holder.
All solid & free of cracks.

Work done:
- neck reset
- partial refret: the first 12 frets are new 
- reshaped the bridge insert for better intonation
- cleanup, setup, oil etc

Specs:

Nut width: 42 mmAction low E at 12th fret: 2 mmWeight: 2,28 kgScale 636 mmBody width lower bout: 40,5 cm (+-16 inch","https://rvb-img.reverb.com/i/s--g5uPFWBI--/quality=medium-low,height=800,width=800,fit=contain/41f9c23f-a74f-4e30-8a40-4a38d7eba218.png","https://rvb-img.reverb.com/i/s--g5uPFWBI--/quality=medium-low,height=800,width=800,fit=contain/41f9c23f-a74f-4e30-8a40-4a38d7eba218.png
https://rvb-img.reverb.com/i/s--cFziDlW2--/quality=medium-low,height=800,width=800,fit=contain/21ab630c-75b6-4f72-a133-ac18352f698f.jpeg
https://rvb-img.reverb.com/i/s--60tsiYdN--/quality=medium-low,height=800,width=800,fit=contain/374fc5fe-189a-4b79-a348-f673d1fee405.jpeg
https://rvb-img.reverb.com/i/s--SFbUvo9e--/quality=medium-low,height=800,width=800,fit=contain/fa1958b5-3190-4cd4-84c8-9cb27c786033.jpeg
https://rvb-img.reverb.com/i/s--Zc3uddbD--/quality=medium-low,height=800,width=800,fit=contain/0cab8857-5fa6-43a2-89cc-a361bd47c961.jpeg
https://rvb-img.reverb.com/i/s--9LCvPQS6--/quality=medium-low,height=800,width=800,fit=contain/757e534f-261e-4bbb-9bfd-1fbae4f03454.jpeg
https://rvb-img.reverb.com/i/s--Bne2rzqJ--/quality=medium-low,height=800,width=800,fit=contain/7c90345a-1d1c-4f01-b445-77b11b66bdc4.jpeg
https://rvb-img.reverb.com/i/s--wF_Bbg9d--/quality=medium-low,height=800,width=800,fit=contain/3efb4239-9ea5-4565-b019-c1d07084ff35.jpeg
https://rvb-img.reverb.com/i/s--iaOOwcv3--/quality=medium-low,height=800,width=800,fit=contain/bd97f820-45c8-431d-8bb8-c9d495bcba6c.jpeg
https://rvb-img.reverb.com/i/s--AScxM0G5--/quality=medium-low,height=800,width=800,fit=contain/d0632027-58e5-4c4f-944b-ebfdf938bbab.jpeg
https://rvb-img.reverb.com/i/s--ApcfoRYi--/quality=medium-low,height=800,width=800,fit=contain/04914dbb-c853-4bf9-a429-90b9e99d12bf.jpeg
https://rvb-img.reverb.com/i/s--dpurdFNJ--/quality=medium-low,height=800,width=800,fit=contain,rotate=180/41194713-04d9-4d9e-a481-124b131b9491.jpeg
https://rvb-img.reverb.com/i/s--9QXgUpOR--/quality=medium-low,height=800,width=800,fit=contain/3a134dd8-ff4e-4d2a-8521-3d4828ec000d.jpeg
https://rvb-img.reverb.com/i/s--zgOs_avL--/quality=medium-low,height=800,width=800,fit=contain/ce9b3682-72f8-4318-bc29-924fe2bfe1d9.jpeg
https://rvb-img.reverb.com/i/s--VAtoA5e4--/quality=medium-low,height=800,width=800,fit=contain/3301242f-93d0-45a4-9818-5eb0c073ebff.jpeg
https://rvb-img.reverb.com/i/s--4LEecbVx--/quality=medium-low,height=800,width=800,fit=contain/d9b0f9f8-af5f-46a1-8d18-a1c9df3edfb8.jpeg
https://rvb-img.reverb.com/i/s--0uTB0t0A--/quality=medium-low,height=800,width=800,fit=contain/26b6ef94-60ab-4b3c-9116-d4c2fa60d419.jpeg
https://rvb-img.reverb.com/i/s--mmnUkFH_--/quality=medium-low,height=800,width=800,fit=contain/22369559-17f4-4e76-9c4f-486cd477d8e0.jpeg
https://rvb-img.reverb.com/i/s--sVBfxmZI--/quality=medium-low,height=800,width=800,fit=contain/299bc523-a680-4df4-8467-475decfef054.jpeg
https://rvb-img.reverb.com/i/s--4pNNopaC--/quality=medium-low,height=800,width=800,fit=contain/72b9ad4c-ae28-4eb7-aea7-4f3c4702e6cb.jpeg
https://rvb-img.reverb.com/i/s--C9nwH9Xq--/quality=medium-low,height=800,width=800,fit=contain/20ab19ec-ce07-471f-bca8-0dd8a3d865c0.jpeg
https://rvb-img.reverb.com/i/s--GTH6Hblo--/quality=medium-low,height=800,width=800,fit=contain/ae6a126c-4f75-4cbd-b107-abc5bdb276eb.jpeg
https://rvb-img.reverb.com/i/s--sQZoj9uI--/quality=medium-low,height=800,width=800,fit=contain/2b811ed9-133d-414b-9520-1a2bfadfab63.jpeg
https://rvb-img.reverb.com/i/s--axGnZhy3--/quality=medium-low,height=800,width=800,fit=contain/92cd4880-3dd3-448e-93ca-d171b2f88a2d.jpeg
https://rvb-img.reverb.com/i/s--O6cLQFjS--/quality=medium-low,height=800,width=800,fit=contain/0755e75b-f2d3-4bde-b77f-c98a28ee45cf.jpeg",https://reverb.com/item/98771406-alosa-all-solid-archtop-1955-neck-reset-partial-refret
98770644,Hofner 456 archtop 1953 - shellac finish - reeinfoced neck - new frets,Hofner,456,1953,brownburst,Very Good,very-good,1024.73,EUR,1,Acoustic Guitars,"Great playing and looking Hofner 456 from around 1953.

The Hofner has an original shellac finish, what is very rare and usually not found in this price range.

work done:
- new frets
- added a carbon reeinforcement into the neck
- new tuners
- new rosewood peghead
- added a dowel stick into the body between neck and end block for stability, as the top has a slight deformation 

The guitar is far from collectible but a very nice playing, sounding and looking instrument.
Check out the video.

The","https://rvb-img.reverb.com/i/s--w2MLggz8--/quality=medium-low,height=800,width=800,fit=contain/31705e10-1c29-429a-b93c-073fa31b6b1b.png","https://rvb-img.reverb.com/i/s--w2MLggz8--/quality=medium-low,height=800,width=800,fit=contain/31705e10-1c29-429a-b93c-073fa31b6b1b.png
https://rvb-img.reverb.com/i/s--6jArBfuG--/quality=medium-low,height=800,width=800,fit=contain/6b6d983e-de84-41d7-9c87-540be1c21dd3.jpeg
https://rvb-img.reverb.com/i/s--lU87zCrR--/quality=medium-low,height=800,width=800,fit=contain/fda7c667-08bd-46dc-920d-71e0311a148b.jpeg
https://rvb-img.reverb.com/i/s--OnnHn-WL--/quality=medium-low,height=800,width=800,fit=contain/4afb0470-7640-47f3-be9e-ad04f0f15066.jpeg
https://rvb-img.reverb.com/i/s--kouVQu3m--/quality=medium-low,height=800,width=800,fit=contain/f9182ea5-394d-4a9a-b558-15039739024b.jpeg
https://rvb-img.reverb.com/i/s--S9YPmuGM--/quality=medium-low,height=800,width=800,fit=contain/02c68096-6d06-4c5d-ba1e-d01672470d5d.jpeg
https://rvb-img.reverb.com/i/s--VQOpmGJw--/quality=medium-low,height=800,width=800,fit=contain/108bf84d-4cea-49fe-8a2d-065b75224992.jpeg
https://rvb-img.reverb.com/i/s--3tChXRpJ--/quality=medium-low,height=800,width=800,fit=contain/b8c0ce9e-c6d2-4aa7-a4ed-84f2f54712cc.jpeg
https://rvb-img.reverb.com/i/s--4A9BXKPO--/quality=medium-low,height=800,width=800,fit=contain/f3bb27cc-65ec-45fc-8585-df00549eb831.jpeg
https://rvb-img.reverb.com/i/s--rQ9uCQqj--/quality=medium-low,height=800,width=800,fit=contain/a91c3a93-26a5-4894-861b-f949f5e293aa.jpeg
https://rvb-img.reverb.com/i/s--cGI9QG2a--/quality=medium-low,height=800,width=800,fit=contain/62d7b837-06fb-4726-8443-848cf463cc2f.jpeg
https://rvb-img.reverb.com/i/s--UZQaZSeR--/quality=medium-low,height=800,width=800,fit=contain/7764955c-23c3-4e5f-a70b-ddaa06af2b97.jpeg
https://rvb-img.reverb.com/i/s--rGcVTjhq--/quality=medium-low,height=800,width=800,fit=contain/936486a1-bcaa-4d9f-b271-928f97be0de9.jpeg
https://rvb-img.reverb.com/i/s--55vVMMrm--/quality=medium-low,height=800,width=800,fit=contain/ae00a3f4-94c4-433e-9c0f-6694cf1f2655.jpeg
https://rvb-img.reverb.com/i/s--H2aECahf--/quality=medium-low,height=800,width=800,fit=contain/a1717e3b-9af7-40ba-8e1f-d04f41df9880.jpeg
https://rvb-img.reverb.com/i/s--9Vza0gRE--/quality=medium-low,height=800,width=800,fit=contain/3b598fdd-f6e3-4bd1-a0d8-8352ad9cb449.jpeg
https://rvb-img.reverb.com/i/s--H-0pyX0W--/quality=medium-low,height=800,width=800,fit=contain/83d0f1b8-c1e0-4856-a776-d210a71059df.jpeg
https://rvb-img.reverb.com/i/s--WbJHVVgy--/quality=medium-low,height=800,width=800,fit=contain/976042b4-cec3-4464-b716-5e142074d912.jpeg
https://rvb-img.reverb.com/i/s--R5pjJGYr--/quality=medium-low,height=800,width=800,fit=contain/0edd2fc9-8948-4438-8451-a627c30e5db3.jpeg
https://rvb-img.reverb.com/i/s--ZSBUDIUH--/quality=medium-low,height=800,width=800,fit=contain/64910be7-c368-4c04-92dc-e6f7727f95f5.jpeg
https://rvb-img.reverb.com/i/s--moZ1p2T1--/quality=medium-low,height=800,width=800,fit=contain/87df1c61-b862-43c9-befe-5b6b1082cd06.jpeg
https://rvb-img.reverb.com/i/s--z9fCPY2D--/quality=medium-low,height=800,width=800,fit=contain/385bcfe9-31f6-42d4-acfe-c98ff7a18c24.jpeg",https://reverb.com/item/98770644-hofner-456-archtop-1953-shellac-finish-reeinfoced-neck-new-frets
98410328,"Hoyer restored archtop 1950s - trussrod, refret, pickup etc with video",Hoyer,archtop,1950s,,Very Good,very-good,1489.44,EUR,1,Electric Guitars / Hollow Body,"Another project of mine. 
I got this guitar in a pitty state and transformed it into something great ( I think).
Check out the video for more details.

Work done:
- installed a trussrod
- neck reset
- new frets
- new Stewmac gold age tuners
- new bridge, pinned in place
- new old Franz Pix humbucker (waxed) from the 1960s with wiring
- setup etc

This thing now looks a s rugged as before but plays like new.

Specs:
Nut width: 46 mmAction (low E string at 12th fret): 1,8 mm Scale: 648 mmWeight: 2","https://rvb-img.reverb.com/i/s--V0GHtN5Q--/quality=medium-low,height=800,width=800,fit=contain/e729fdb8-a9ff-44ff-84dc-db8929dca41c.png","https://rvb-img.reverb.com/i/s--V0GHtN5Q--/quality=medium-low,height=800,width=800,fit=contain/e729fdb8-a9ff-44ff-84dc-db8929dca41c.png
https://rvb-img.reverb.com/i/s--7dssQSDc--/quality=medium-low,height=800,width=800,fit=contain/a690df0f-25c3-40c8-9f61-4a70268a51f6.jpeg
https://rvb-img.reverb.com/i/s--nTeZTNCB--/quality=medium-low,height=800,width=800,fit=contain/178a2570-c247-4b2a-86d8-697c428d1121.jpeg
https://rvb-img.reverb.com/i/s--SYuaoOiW--/quality=medium-low,height=800,width=800,fit=contain/d61b2e04-84dc-4ad7-aae6-bbc07753c859.jpeg
https://rvb-img.reverb.com/i/s--6gevwoSu--/quality=medium-low,height=800,width=800,fit=contain/78dd78ce-fea7-492a-8152-252ec94e9300.jpeg
https://rvb-img.reverb.com/i/s--0wwnF7fE--/quality=medium-low,height=800,width=800,fit=contain/b79e4816-6791-47de-a200-d2b327d087f1.jpeg
https://rvb-img.reverb.com/i/s--N7GleiN---/quality=medium-low,height=800,width=800,fit=contain/025bfb64-30b9-43e8-9d79-e1b8a3e1efd2.jpeg
https://rvb-img.reverb.com/i/s--kk0tV1Jg--/quality=medium-low,height=800,width=800,fit=contain/e855aa24-ebff-438f-8c47-a1849a098bb1.jpeg
https://rvb-img.reverb.com/i/s--PLPFK_nq--/quality=medium-low,height=800,width=800,fit=contain/6aecf4cb-85cc-43c2-a647-036caae780b2.jpeg
https://rvb-img.reverb.com/i/s--0J1462Jw--/quality=medium-low,height=800,width=800,fit=contain/45dd7846-2789-48e3-be03-60f668f0a6b1.jpeg
https://rvb-img.reverb.com/i/s---8YPekbR--/quality=medium-low,height=800,width=800,fit=contain/2faf7286-0e51-483b-becb-35925cfc9236.jpeg
https://rvb-img.reverb.com/i/s--H8CKaNE1--/quality=medium-low,height=800,width=800,fit=contain/dca5e562-2005-42a1-8431-82b76a7b0aaa.jpeg
https://rvb-img.reverb.com/i/s--8-vVelTP--/quality=medium-low,height=800,width=800,fit=contain/4fd2b6cb-512c-4079-9c02-21ccc696ac2f.jpeg
https://rvb-img.reverb.com/i/s--g61zO9f5--/quality=medium-low,height=800,width=800,fit=contain/774b9e90-18c0-4c9b-9f54-9720611abdfe.jpeg
https://rvb-img.reverb.com/i/s--F3Y0772T--/quality=medium-low,height=800,width=800,fit=contain/84057b45-386b-4265-86d7-e16b65d38ad8.jpeg
https://rvb-img.reverb.com/i/s--km3_kDIh--/quality=medium-low,height=800,width=800,fit=contain/2e0064b0-28a3-4d90-9fc1-169be8abe439.jpeg
https://rvb-img.reverb.com/i/s--GApGVvmQ--/quality=medium-low,height=800,width=800,fit=contain/960307c6-0392-47f5-8390-fc486d0323e7.jpeg
https://rvb-img.reverb.com/i/s--qiyhVraT--/quality=medium-low,height=800,width=800,fit=contain/4960ebf2-fa99-4ff5-9f79-075c87b16da9.jpeg
https://rvb-img.reverb.com/i/s--wZ3c8_NO--/quality=medium-low,height=800,width=800,fit=contain/1b9e8cb2-5834-4b89-8ad0-0d2ebaa218c8.jpeg
https://rvb-img.reverb.com/i/s--3YQhBsPv--/quality=medium-low,height=800,width=800,fit=contain/12e314cf-595b-4f9c-ac51-2f51efb03517.jpeg
https://rvb-img.reverb.com/i/s--6Bt1f1lx--/quality=medium-low,height=800,width=800,fit=contain/008aa8db-5033-4fbf-98e6-792d5ff14fc6.jpeg",https://reverb.com/item/98410328-hoyer-restored-archtop-1950s-trussrod-refret-pickup-etc-with-video
95838186,Baldwin 704 bass 1960s - sunburst,Baldwin,704,1960s,sunburst,Very Good,very-good,1036.65,EUR,1,Bass Guitars / 4-String,"1960s Baldwin 704 bass in great playing condition.

This is a semiacoustic bass with a big sustain block inside the body - so not hollow.

100% working 
plays great
sound great
neck is straight - trussrod works smoothly

The frets have some wear but feel fine & good action is possible.

All original besides the missing pickguard & the pot knobs, some pots and the nut spacer.

The varnish has lots of cracks and there is some filled screw holes in headstock & body.

Work done:
- the cracks in the ","https://rvb-img.reverb.com/i/s--IveVkLQJ--/quality=medium-low,height=800,width=800,fit=contain/1f0e2c86-7f7e-4a85-8ebe-14aef2e7a1f9.png","https://rvb-img.reverb.com/i/s--IveVkLQJ--/quality=medium-low,height=800,width=800,fit=contain/1f0e2c86-7f7e-4a85-8ebe-14aef2e7a1f9.png
https://rvb-img.reverb.com/i/s--nuk8g4NB--/quality=medium-low,height=800,width=800,fit=contain/b39d30b1-1459-4a87-880e-0ea12c309ec2.jpeg
https://rvb-img.reverb.com/i/s--_dmc8ChP--/quality=medium-low,height=800,width=800,fit=contain/59a52f3f-e308-4610-8b30-dce65c35a6bf.jpeg
https://rvb-img.reverb.com/i/s--hWXCcTCT--/quality=medium-low,height=800,width=800,fit=contain/37810813-5f98-49a1-9480-5ee08b12e8a1.jpeg
https://rvb-img.reverb.com/i/s--NrHXVKPJ--/quality=medium-low,height=800,width=800,fit=contain/374e9cbe-d0e8-4518-ac8c-de76745a64ec.jpeg
https://rvb-img.reverb.com/i/s--B49gtFpc--/quality=medium-low,height=800,width=800,fit=contain/710a5db2-b1f4-4cf7-88da-50def94c8441.jpeg
https://rvb-img.reverb.com/i/s--812Gl-A4--/quality=medium-low,height=800,width=800,fit=contain/35d2ebc8-233c-4da3-959e-ee6ed8da4020.jpeg
https://rvb-img.reverb.com/i/s--6CMbHNZH--/quality=medium-low,height=800,width=800,fit=contain/51bdb659-d32a-4f7e-871d-74e2bde827bc.jpeg
https://rvb-img.reverb.com/i/s--I5VeHzW4--/quality=medium-low,height=800,width=800,fit=contain/709c4389-d691-457d-b858-82fb59db4d1a.jpeg
https://rvb-img.reverb.com/i/s--gfcalxvO--/quality=medium-low,height=800,width=800,fit=contain/1779d583-8909-4b72-9234-a058dc98b34a.jpeg
https://rvb-img.reverb.com/i/s--XgrOMZC4--/quality=medium-low,height=800,width=800,fit=contain/44d441d9-dfea-42c8-83e3-25335f324f33.jpeg
https://rvb-img.reverb.com/i/s--MxkDWjf4--/quality=medium-low,height=800,width=800,fit=contain/e01db313-90dc-42b6-825e-3b6660468d04.jpeg
https://rvb-img.reverb.com/i/s--jU3V3L_r--/quality=medium-low,height=800,width=800,fit=contain/838b2da3-3f37-4c74-adb5-4250b4a5ca4f.jpeg
https://rvb-img.reverb.com/i/s--rbFk1T3l--/quality=medium-low,height=800,width=800,fit=contain/3d1d819f-5689-4e80-8009-9fc9c57ca0a5.jpeg
https://rvb-img.reverb.com/i/s--qs8Bobvo--/quality=medium-low,height=800,width=800,fit=contain/ead49b76-5986-42d6-9593-323a3ed2673d.jpeg
https://rvb-img.reverb.com/i/s--otl9I3KM--/quality=medium-low,height=800,width=800,fit=contain/de83e463-94ff-476b-800f-c9bd19d082df.jpeg
https://rvb-img.reverb.com/i/s--ABcYDa72--/quality=medium-low,height=800,width=800,fit=contain/e85c6cbe-c7df-442a-954b-f5f64d229584.jpeg
https://rvb-img.reverb.com/i/s--L4K3I-sz--/quality=medium-low,height=800,width=800,fit=contain/e55c17eb-f069-4c91-b388-f5af4fc1bb77.jpeg
https://rvb-img.reverb.com/i/s--1kRg0oPH--/quality=medium-low,height=800,width=800,fit=contain/c13b0a70-0d3e-47a4-a4ca-41d63f030963.jpeg
https://rvb-img.reverb.com/i/s--PuWejmdL--/quality=medium-low,height=800,width=800,fit=contain/910d944b-73c3-4858-a7d9-e01c494d50f6.jpeg
https://rvb-img.reverb.com/i/s--C2AaR78x--/quality=medium-low,height=800,width=800,fit=contain/8d79c859-a0c8-42fa-8f52-b2422a5a65f3.jpeg",https://reverb.com/item/95838186-baldwin-704-bass-1960s-sunburst
95838049,Hofner 173 1962 / 1963 solidbody guitar,Hofner,Galaxie 173,1967 - 1976,White Vinyl Top / Black Back,Excellent,excellent,1048.56,EUR,1,Electric Guitars / Solid Body,"1962 / 1963 Hofner 173 in the very rare ""sandy brown"" finish.

100% working
plays great with low action
100% original

Work done:
- a pickup was rewound
- electronics cleaned
- frets polished & fret ends smoothed
- setup, tuner lubricated etc.

Specs:
Nut width: 43,4 mmAction (low E string at 12th fret): 1,7 mm (0.10 strings)Weight: 3,57 kg

If you would like more pictures or have any questions, feel free to send me a message.
The guitar has been fully checked, professionally set up, and is read","https://rvb-img.reverb.com/i/s--3cKJe7bT--/quality=medium-low,height=800,width=800,fit=contain/7358b03c-ff10-4e0c-8815-1736f348fa3c.png","https://rvb-img.reverb.com/i/s--3cKJe7bT--/quality=medium-low,height=800,width=800,fit=contain/7358b03c-ff10-4e0c-8815-1736f348fa3c.png
https://rvb-img.reverb.com/i/s--CoMxUNZQ--/quality=medium-low,height=800,width=800,fit=contain/3e3326b5-51d1-4c47-8452-5343ffaf9d9f.jpeg
https://rvb-img.reverb.com/i/s--_mFoeOHH--/quality=medium-low,height=800,width=800,fit=contain/39a6f687-f8d7-4fcb-b338-486165c9a79c.jpeg
https://rvb-img.reverb.com/i/s--3_ZOh_4J--/quality=medium-low,height=800,width=800,fit=contain/339e1e92-e36d-44e4-afab-005be07ee6b7.jpeg
https://rvb-img.reverb.com/i/s--5FfwZVTy--/quality=medium-low,height=800,width=800,fit=contain/114fd167-749b-4388-b5bc-5702e06127fe.jpeg
https://rvb-img.reverb.com/i/s--g5DBYJsb--/quality=medium-low,height=800,width=800,fit=contain/a238e756-9d7c-4775-8d66-ce9e0d5008af.jpeg
https://rvb-img.reverb.com/i/s--DXuMk2o7--/quality=medium-low,height=800,width=800,fit=contain/0c294dd0-1e90-4bdf-9e08-6be1b003dfe8.jpeg
https://rvb-img.reverb.com/i/s--ZEIh-3-V--/quality=medium-low,height=800,width=800,fit=contain/571e14fa-4fc9-4b09-96dc-c405dc4e51b0.jpeg
https://rvb-img.reverb.com/i/s--avs1-LRf--/quality=medium-low,height=800,width=800,fit=contain/6ebbb19d-7cc6-4e89-8115-43fe5268aea3.jpeg
https://rvb-img.reverb.com/i/s--LGF71wMa--/quality=medium-low,height=800,width=800,fit=contain/43bdaa36-5ded-4a87-b5af-1bfe11d782a9.jpeg
https://rvb-img.reverb.com/i/s--ABthYfgZ--/quality=medium-low,height=800,width=800,fit=contain/b1574b15-2c2a-4867-b89f-fd5d96a3cdc0.jpeg
https://rvb-img.reverb.com/i/s--5OcaUacn--/quality=medium-low,height=800,width=800,fit=contain/85a96ece-5d75-4251-9121-d4cdf884b30f.jpeg
https://rvb-img.reverb.com/i/s--__1WmBPc--/quality=medium-low,height=800,width=800,fit=contain/79341832-87a4-42ae-b0d6-e44e309f74dd.jpeg
https://rvb-img.reverb.com/i/s--wLiX8CSQ--/quality=medium-low,height=800,width=800,fit=contain/515aebdb-481d-4334-a7fc-8a07cd0c30e9.jpeg
https://rvb-img.reverb.com/i/s--3VRXitcU--/quality=medium-low,height=800,width=800,fit=contain/e8627db2-e2fe-4a18-8a61-f10df8c31097.jpeg
https://rvb-img.reverb.com/i/s--wNs30_01--/quality=medium-low,height=800,width=800,fit=contain/1327f736-6771-47df-a2be-01ab607cab69.jpeg
https://rvb-img.reverb.com/i/s--84fuUZVD--/quality=medium-low,height=800,width=800,fit=contain/0b7d97b4-1791-45fd-a336-771ebc02e0ce.jpeg
https://rvb-img.reverb.com/i/s--mIlNxU2U--/quality=medium-low,height=800,width=800,fit=contain/05e13b11-4149-4307-9633-d5b644e3c0ec.jpeg
https://rvb-img.reverb.com/i/s--tOtdMXwS--/quality=medium-low,height=800,width=800,fit=contain/b401178c-2623-4ba1-a3c5-fab05cde0dab.jpeg
https://rvb-img.reverb.com/i/s--NL5pyPuj--/quality=medium-low,height=800,width=800,fit=contain/75476768-781b-4577-9bf1-294b34a0a60f.jpeg
https://rvb-img.reverb.com/i/s--KfAaIU-B--/quality=medium-low,height=800,width=800,fit=contain/2dd2e240-9892-4745-b118-97393eb8fe28.jpeg
https://rvb-img.reverb.com/i/s--8NgD03DL--/quality=medium-low,height=800,width=800,fit=contain/0505ef04-f4ff-403f-9255-7c056b147237.jpeg
https://rvb-img.reverb.com/i/s--p294fEoJ--/quality=medium-low,height=800,width=800,fit=contain/3edc9881-0ad2-44bb-8948-96fe6e063b02.jpeg
https://rvb-img.reverb.com/i/s--pfaKI9sm--/quality=medium-low,height=800,width=800,fit=contain/c1b78437-3433-4ec4-863b-554cb2d59786.jpeg
https://rvb-img.reverb.com/i/s--WeZN5J4p--/quality=medium-low,height=800,width=800,fit=contain/e89385a4-63b1-4aa5-b2fc-a9456674b720.jpeg",https://reverb.com/item/95838049-hofner-173-1962-1963-solidbody-guitar
97905081,"Gretsch Synchromatic 100 - 1952 - neck reset, refretted, electrified",Gretsch,Synchromatic 100,1952,,Very Good,very-good,1966.06,EUR,1,Acoustic Guitars / Archtop,"1952 Gretsch Synchromatic.

I got this in a pity state and complete reworked it:
- neck reset
- new jumbo frets
- new Kluson Deluxe tuners
- new pickguard from an old blank
- new Dearmond Rythm chief 100
- new electronics & output jack
- and much more

I believe the guitar was refinished in the past - it was not the best job. I sanded out the orange peel and gave it some shellac ""makeup"" and now it is ok...

This plays like a charme - the neck is dead straight. This is an all laminated guitar, s","https://rvb-img.reverb.com/i/s--hhsTvmnz--/quality=medium-low,height=800,width=800,fit=contain/15c5f981-477d-4f66-90dc-4bd3ac2b938c.png","https://rvb-img.reverb.com/i/s--hhsTvmnz--/quality=medium-low,height=800,width=800,fit=contain/15c5f981-477d-4f66-90dc-4bd3ac2b938c.png
https://rvb-img.reverb.com/i/s--ssjSsyHt--/quality=medium-low,height=800,width=800,fit=contain/86d6a8cb-797d-4454-9e65-f3520ea6708d.jpeg
https://rvb-img.reverb.com/i/s--drs3e44U--/quality=medium-low,height=800,width=800,fit=contain/1230cd66-c6cd-47be-9f1c-ab29beef3e14.jpeg
https://rvb-img.reverb.com/i/s--T3Hb-__---/quality=medium-low,height=800,width=800,fit=contain/b90789a9-0b84-41fb-b3f2-ee7e6546d41a.jpeg
https://rvb-img.reverb.com/i/s--GOoLg8pk--/quality=medium-low,height=800,width=800,fit=contain/81760d56-bac2-4705-932f-886bf247aa2b.jpeg
https://rvb-img.reverb.com/i/s--hWLwD6Rd--/quality=medium-low,height=800,width=800,fit=contain/aa2ce21d-5401-4237-96f5-ae85282793ef.jpeg
https://rvb-img.reverb.com/i/s--a13xFwfd--/quality=medium-low,height=800,width=800,fit=contain/b794d6ec-a58a-4ba0-be13-73e549d64f62.jpeg
https://rvb-img.reverb.com/i/s--HRV-C6fJ--/quality=medium-low,height=800,width=800,fit=contain/4ca50080-8d37-4bdb-9f36-d94191a403ee.jpeg
https://rvb-img.reverb.com/i/s--e_Gc0Csr--/quality=medium-low,height=800,width=800,fit=contain/80f8f81b-dfbf-4f2c-8d62-b639f54b0f82.jpeg
https://rvb-img.reverb.com/i/s--JDjF6WCR--/quality=medium-low,height=800,width=800,fit=contain/02e33ccd-574b-44cc-9a5f-e6831c2cc09f.jpeg
https://rvb-img.reverb.com/i/s--U0jQhCVM--/quality=medium-low,height=800,width=800,fit=contain/3b1334d4-5343-433e-817f-deb03b161cb6.jpeg
https://rvb-img.reverb.com/i/s--DFiKXnL3--/quality=medium-low,height=800,width=800,fit=contain/d02055c7-20df-45d4-91ab-2bb2ab72df6b.jpeg
https://rvb-img.reverb.com/i/s--gJlCWz_T--/quality=medium-low,height=800,width=800,fit=contain/4b8ff6a3-5d9d-446e-b56d-c0272798f2af.jpeg
https://rvb-img.reverb.com/i/s--ZnLZX7ua--/quality=medium-low,height=800,width=800,fit=contain/8d343195-f576-4c38-b267-3c3ad4a9752f.jpeg
https://rvb-img.reverb.com/i/s--LpZqx7QY--/quality=medium-low,height=800,width=800,fit=contain/4c0b4235-9016-4874-b9cb-daf04d0cb7e2.jpeg
https://rvb-img.reverb.com/i/s--ZOSfXfeU--/quality=medium-low,height=800,width=800,fit=contain/35e2523d-3e47-44bc-bf37-83ce29d3669d.jpeg
https://rvb-img.reverb.com/i/s--L0v7IEpq--/quality=medium-low,height=800,width=800,fit=contain/27746ee6-74b0-42e9-a37b-19be1bf849c3.jpeg
https://rvb-img.reverb.com/i/s--LUyVBMH5--/quality=medium-low,height=800,width=800,fit=contain/9f4aec14-fb55-4937-8d03-611302b445c9.jpeg
https://rvb-img.reverb.com/i/s--vEdk4SAs--/quality=medium-low,height=800,width=800,fit=contain/13e06fea-1b66-4ad5-8b13-70b4b6fd2d89.jpeg
https://rvb-img.reverb.com/i/s--7eYMDbC4--/quality=medium-low,height=800,width=800,fit=contain/02f3027b-5cf4-44c9-b4a4-52d11a3c9e4a.jpeg
https://rvb-img.reverb.com/i/s--IICYubpi--/quality=medium-low,height=800,width=800,fit=contain/41294de9-3109-474a-b6db-3df568cc3fe5.jpeg
https://rvb-img.reverb.com/i/s--fiiSoh9X--/quality=medium-low,height=800,width=800,fit=contain/77454031-8b15-4a5d-a13d-8d0cacc8a047.jpeg
https://rvb-img.reverb.com/i/s--hCmA6GUb--/quality=medium-low,height=800,width=800,fit=contain/c8e15f8e-31c0-4f9d-8c76-ac6ecf557844.jpeg
https://rvb-img.reverb.com/i/s--gS5vLxem--/quality=medium-low,height=800,width=800,fit=contain/311787e1-18cc-4284-879c-60aa7ae5d6e2.jpeg
https://rvb-img.reverb.com/i/s--19Ir2YvC--/quality=medium-low,height=800,width=800,fit=contain/e0ab8e13-3490-4c6b-9836-cd5a66c48f99.jpeg",https://reverb.com/item/97905081-gretsch-synchromatic-100-1952-neck-reset-refretted-electrified
